timestamp,replies,likes,retweets,sentence,row,has_media,hashtags,is_replied,is_reply_to,links,reply_to_users,timestamp_epochs,year,month,day
2017-02-01 17:12:21,moderate,moderate,moderate,#USSNimitz #CVN68 underway conducting INSURV to ensure #CVN68 meets #USNavy's standards to be ready in a complex and quickly changing world _IMAGE,110,True,"['USSNimitz', 'CVN68', 'CVN68', 'USNavy']",True,False,[],[],1485969141,2017,2,1
2017-02-01 14:40:10,moderate,moderate,high,#USNavy celebrates 2017 African American/#BlackHistoryMonth - _URL … _IMAGE,111,True,"['USNavy', 'BlackHistoryMonth']",True,False,['http://www.navy.mil/submit/display.asp?story_id=98648'],[],1485960010,2017,2,1
2017-02-01 02:18:03,small,small,small,Blended Retirement System online course now available to help eligible service members decide about BRS opt-in - _URL … _IMAGE,112,True,[],True,False,['http://www.navy.mil/submit/display.asp?story_id=98644'],[],1485915483,2017,2,1
2017-02-02 23:38:18,moderate,moderate,moderate,RT to congratulate our 14 top #USNavy recruiters of 2016. BZ shipmates! _IMAGE,113,True,['USNavy'],True,False,[],[],1486078698,2017,2,2
2017-02-02 19:03:54,high,high,high,"#BREAKING: #USNavy SEAL William ""Ryan"" Owens posthumously advanced to senior chief - _URL … #HonorTheFallen _IMAGE",114,True,"['BREAKING', 'USNavy', 'HonorTheFallenpic']",True,False,['http://www.navy.mil/submit/display.asp?story_id=98681'],[],1486062234,2017,2,2
2017-02-02 16:10:10,moderate,small,small,#USNavy establishes 4 new ratings to improve ship manning and personnel inventory - _URL … _IMAGE,115,True,['USNavy'],True,False,['http://www.navy.mil/submit/display.asp?story_id=98653'],[],1486051810,2017,2,2
2017-02-03 23:51:00,small,small,small,MT @CNORichardson: #Soundings Podcast is back! #CNO talks core attributes and #USNavy leader development. Listen at _URL … _IMAGE,116,True,"['Soundings', 'CNO', 'USNavy']",True,False,['https://soundcloud.com/cnorichardson/170131-soundings-coreattributes'],[],1486165860,2017,2,3
2017-02-03 21:09:22,high,high,high,"#USNavy decommissions #USSEnterprise #CVN65, our first nuclear-powered aircraft carrier - _URL … _IMAGE",117,True,"['USNavy', 'USSEnterprise', 'CVN65']",True,False,['http://www.navy.mil/submit/display.asp?story_id=98707'],[],1486156162,2017,2,3
2017-02-03 16:19:14,moderate,small,moderate,.@starsandstripes: #USNavy upgrades Pacific carrier wing with new E-2D Hawkeye - _URL … @flynavy _IMAGE,118,True,['USNavy'],True,False,['https://www.stripes.com/news/navy-upgrades-pacific-carrier-wing-with-new-e-2d-hawkeye-1.452102'],[],1486138754,2017,2,3
2017-02-03 12:37:42,moderate,moderate,moderate,LIVE 9:45A ET: Watch #USNavy's newest Sailors graduate boot camp - _URL … _IMAGE,119,True,['USNavy'],True,False,['http://navylive.dodlive.mil/2017/02/03/navy-recruit-graduation-february-3-2017/'],[],1486125462,2017,2,3
2017-02-04 23:02:33,moderate,moderate,moderate,#USNavy #USSJohnPaulJones participates in successful flight test of first SM-3 Block IIA intercept - _URL … _IMAGE,120,True,"['USNavy', 'USSJohnPaulJones']",True,False,['http://www.navy.mil/submit/display.asp?story_id=98719'],[],1486249353,2017,2,4
2017-02-04 19:18:14,small,small,moderate,#USNavy toughness defined: How Brandon Myers’ becoming a SEAL prepared him for the fight of his life - _URL … _IMAGE,121,True,['USNavy'],True,False,['https://ethoslive.wordpress.com/2017/02/02/uncommon-desire-how-becoming-a-navy-seal-prepared-brandon-myers-for-the-fight-of-his-life/'],[],1486235894,2017,2,4
2017-02-04 15:12:37,small,moderate,moderate,MT @USPacificFleet: #USSCarlVinson transits Pacific Ocean this week as deployment under #US3rdFleet operational control. #3rdFleetForward _IMAGE,122,True,"['USSCarlVinson', 'US3rdFleet', '3rdFleetForwardpic']",True,False,[],[],1486221157,2017,2,4
2017-02-04 12:17:04,moderate,moderate,moderate,#USNavy accepts delivery of future #USSRafaelPeralta #DDG115 - _URL … _IMAGE,123,True,"['USNavy', 'USSRafaelPeralta', 'DDG115']",True,False,['http://www.navsea.navy.mil/Media/News/Article/1070571/future-uss-rafael-peralta-delivers-to-the-navy/'],[],1486210624,2017,2,4
2017-02-04 02:49:17,moderate,moderate,moderate,#USNavy accepts delivery of future #USSRafaelPeralta #DDG115 - _URL … (File photo) _IMAGE,124,True,"['USNavy', 'USSRafaelPeralta', 'DDG115']",True,False,['http://www.navsea.navy.mil/Media/News/Article/1070571/future-uss-rafael-peralta-delivers-to-the-navy/'],[],1486176557,2017,2,4
2017-02-05 21:34:05,small,small,small,#ICYMI: #USNavy establishes 4 new ratings to improve ship manning and personnel inventory - _URL … _IMAGE,125,True,"['ICYMI', 'USNavy']",True,False,['http://www.navy.mil/submit/display.asp?story_id=98653'],[],1486330445,2017,2,5
2017-02-05 18:09:51,small,small,small,MT @SurfaceWarriors: Exercise #UnifiedTrident ends with successful integration of international forces - _URL … @US5thFleet _IMAGE,126,True,['UnifiedTrident'],True,False,['http://www.navy.mil/submit/display.asp?story_id=98674'],[],1486318191,2017,2,5
2017-02-05 12:24:05,moderate,moderate,moderate,.@USNHistory takes a look back at #USSEnterprise’s legacy - _URL … _IMAGE,127,True,['USSEnterprise'],True,False,['http://navylive.dodlive.mil/2017/02/03/ships-named-enterprise-for-more-than-240-years-theyve-boldly-served-americas-navy/'],[],1486297445,2017,2,5
2017-02-05 05:13:35,moderate,moderate,moderate,MT @USPacificFleet: #USSCarlVinson transits Pacific Ocean during deployment under #US3rdFleet operational control. #3rdFleetForward _IMAGE,128,True,"['USSCarlVinson', 'US3rdFleet', '3rdFleetForwardpic']",True,False,[],[],1486271615,2017,2,5
2017-02-06 20:23:17,small,small,small,#ICYMI: Blended Retirement System online course available to help eligible service members decide about BRS opt-in - _URL … _IMAGE,129,True,['ICYMI'],True,False,['http://www.navy.mil/submit/display.asp?story_id=98644'],[],1486412597,2017,2,6
2017-02-06 18:07:50,moderate,moderate,moderate,#USNavy @Gipper_76 Sailors are operating forward in Japan but that doesn't mean they didn't get a taste of home during the #SuperBowl _IMAGE,130,True,"['USNavy', 'SuperBowlpic']",True,False,[],[],1486404470,2017,2,6
2017-02-06 15:10:32,small,small,moderate,#MondayMotivation: How Brandon Myers’ toughness to become a #USNavy SEAL prepared him for the fight of his life - _URL … _IMAGE,131,True,"['MondayMotivation', 'USNavy']",True,False,['https://ethoslive.wordpress.com/2017/02/02/uncommon-desire-how-becoming-a-navy-seal-prepared-brandon-myers-for-the-fight-of-his-life/'],[],1486393832,2017,2,6
2017-02-06 12:17:54,small,small,small,Exercise #CutlassExpress 2017 begins - _URL … @USNavyAfrica _IMAGE,132,True,['CutlassExpress'],True,False,['http://www.navy.mil/submit/display.asp?story_id=98650'],[],1486383474,2017,2,6
2017-02-06 09:38:36,small,moderate,moderate,"#USNavy E-2D Advanced Hawkeye arrives in Japan, bringing world's most advanced airborne radar - _URL … _IMAGE",133,True,['USNavy'],True,False,['http://www.navy.mil/submit/display.asp?story_id=98672'],[],1486373916,2017,2,6
2017-02-07 21:33:46,high,moderate,moderate,"MT @USNavyEurope: Operating at and from the sea. #USSGeorgeHWBush #CVN77 in the U.S. #6thFleet area of operations, maintaining vigilance. _IMAGE",134,True,"['USSGeorgeHWBush', 'CVN77', '6thFleet']",True,False,[],[],1486503226,2017,2,7
2017-02-07 17:46:13,moderate,moderate,moderate,SAIL Suicide Prevention Program launches #USNavy-wide to supplement existing mental health treatment - _URL … _IMAGE,135,True,['USNavy'],True,False,['http://www.navy.mil/submit/display.asp?story_id=98737'],[],1486489573,2017,2,7
2017-02-07 15:13:41,small,small,small,"#VCNO to #HASC: Opportunity now; ensure today's ships & aircraft maintained & modernized; fill holes with new ships, submarines, aircraft.",136,False,"['VCNO', 'HASC']",True,False,[],[],1486480421,2017,2,7
2017-02-07 15:13:26,small,small,small,"#VCNO to #HASC: Readiness decline insidious; took money for gas, maintenance, people and parts to balance books.",137,False,"['VCNO', 'HASC']",True,False,[],[],1486480406,2017,2,7
2017-02-07 15:12:37,small,small,small,"#VCNO to #HASC: #USNavy putting first team on the field, but lack bench depth.",138,False,"['VCNO', 'HASC', 'USNavy']",False,False,[],[],1486480357,2017,2,7
2017-02-07 15:12:22,small,small,small,#VCNO to #HASC: Increased demand without the size and resources sacrifices long-term readiness to ensure we're ready today.,139,False,"['VCNO', 'HASC']",True,False,[],[],1486480342,2017,2,7
2017-02-07 15:11:26,moderate,small,small,"#VCNO to #HASC: Naval competitors like Russia and China, threats from Iran, North Korea, ISIS, and others – very busy time for your #USNavy.",140,False,"['VCNO', 'HASC', 'USNavy']",True,False,[],[],1486480286,2017,2,7
2017-02-07 15:10:56,moderate,small,small,#VCNO to #HASC: On-going demand exceeds long-term supply; #USNavy today smallest in 99 years.,141,False,"['VCNO', 'HASC', 'USNavy']",True,False,[],[],1486480256,2017,2,7
2017-02-07 15:10:40,small,small,small,LIVE NOW: #USNavy #VCNO ADM Bill Moran testifies before #HASC on the State of the Military - _URL ,142,False,"['USNavy', 'VCNO', 'HASC']",False,False,['http://go.usa.gov/x9FEd'],[],1486480240,2017,2,7
2017-02-07 14:55:21,small,small,small,LIVE 10A ET: #USNavy #VCNO ADM Bill Moran testifies before #HASC on the State of the Military - _URL ,143,False,"['USNavy', 'VCNO', 'HASC']",True,False,['http://go.usa.gov/x9FEd'],[],1486479321,2017,2,7
2017-02-08 19:46:34,small,small,small,LIVE NOW: #USNavy #VCNO ADM Bill Moran testifying before #SASC subcommittee on Current Readiness of US Forces _URL  _IMAGE,144,True,"['USNavy', 'VCNO', 'SASC']",True,False,['http://go.usa.gov/x9Mxm'],[],1486583194,2017,2,8
2017-02-08 18:50:23,moderate,small,small,LIVE 2:30P ET: #USNavy #VCNO ADM Bill Moran testifies before #SASC subcommittee on Current Readiness of US Forces _URL  _IMAGE,145,True,"['USNavy', 'VCNO', 'SASC']",True,False,['http://go.usa.gov/x9Mxm'],[],1486579823,2017,2,8
2017-02-08 16:17:45,moderate,moderate,moderate,"MT @PacificCommand: #USSBonhommeRichard gets underway; amphibious assault ship with @PacificMarines onboard, serving forward in @US7thFleet _IMAGE",146,True,['USSBonhommeRichard'],True,False,[],[],1486570665,2017,2,8
2017-02-08 13:27:39,small,small,small,Navy Personnel Command consolidates several PSDs and CSDs to better serve the #USNavy fleet - _URL  #Sailor2025 _IMAGE,147,True,"['USNavy', 'Sailor2025pic']",True,False,['http://go.usa.gov/x9Mxa'],[],1486560459,2017,2,8
2017-02-08 00:35:20,moderate,small,small,"Don’t left Jeff down: If it is unacceptable in person, it is also unacceptable online. Honor, Courage, Commitment – all the time. #NavyCyber _IMAGE",148,True,['NavyCyberpic'],True,False,[],[],1486514120,2017,2,8
2017-02-09 21:42:47,moderate,moderate,moderate,MT @Amphib7FLT: Night flight ops with @31stMEU Harriers on @LHD6BHR. This #BlueGreenTeam is a formidable force! _IMAGE,149,True,['BlueGreenTeam'],True,False,[],[],1486676567,2017,2,9
2017-02-09 18:11:14,small,small,small,#ICYMI: Navy Personnel Command consolidates several PSDs and CSDs to better serve the #USNavy fleet - _URL  #Sailor2025 _IMAGE,150,True,"['ICYMI', 'USNavy', 'Sailor2025pic']",True,False,['http://go.usa.gov/x9Mxa'],[],1486663874,2017,2,9
2017-02-09 15:57:07,small,small,small,"Feb. 10 deadline nearing for Secretary Gordon R. England Safety Awards, recognizing innovative safety efforts - _URL  _IMAGE",151,True,[],True,False,['http://go.usa.gov/x9Mn4'],[],1486655827,2017,2,9
2017-02-09 12:08:45,moderate,moderate,moderate,#USNSYuma completes acceptance trials - _URL  (File photo) @NAVSEA @MSCSealift _IMAGE,152,True,['USNSYuma'],True,False,['http://go.usa.gov/x9Mbd'],[],1486642125,2017,2,9
2017-02-09 01:12:49,high,moderate,high,"Fair winds & following seas, Sir. We have the watch. MT @NavyTimes: 1st #USNavy SEAL to become admiral dies at 93 - _URL … _IMAGE",153,True,['USNavy'],True,False,['https://www.navytimes.com/articles/first-navy-seal-to-become-admiral-dies-at-93'],[],1486602769,2017,2,9
2017-02-10 23:44:47,moderate,moderate,moderate,MT @USNHistory: The #USNavy Arleigh Burke-class destroyer #USSGridley #DDG101 is commissioned #OTD in 2007. _IMAGE,154,True,"['USNavy', 'USSGridley', 'DDG101', 'OTD']",True,False,[],[],1486770287,2017,2,10
2017-02-10 21:01:08,moderate,high,high,MT @BlueAngels: Your #BlueAngels flew their first Delta of the '17 Winter Training Season yesterday in the skies over El Centro! _IMAGE,155,True,['BlueAngels'],True,False,[],[],1486760468,2017,2,10
2017-02-10 17:31:39,small,small,small,Households goods move timelines compressed due to fiscal year 2017 Continuing Resolution - _URL  _IMAGE,156,True,[],True,False,['http://go.usa.gov/x9e2a'],[],1486747899,2017,2,10
2017-02-11 22:24:58,moderate,moderate,moderate,Exercise #CutlassExpress 2017 comes to an end - _URL  @USAfricaCommand @usnavyafrica _IMAGE,157,True,['CutlassExpress'],True,False,['http://go.usa.gov/x9Mdh'],[],1486851898,2017,2,11
2017-02-11 14:29:28,moderate,moderate,moderate,TODAY: #USNavy to christen future littoral combat ship #USSTulsa #LCS16 - _URL  _IMAGE,158,True,"['USNavy', 'USSTulsa', 'LCS16']",True,False,['http://go.usa.gov/x9eDN'],[],1486823368,2017,2,11
2017-02-11 04:33:34,moderate,moderate,moderate,#USNavy to christen future littoral combat ship #USSTulsa #LCS16 Saturday - _URL  _IMAGE,159,True,"['USNavy', 'USSTulsa', 'LCS16']",True,False,['http://go.usa.gov/x9eDN'],[],1486787614,2017,2,11
2017-02-11 02:12:47,small,small,moderate,"#FridayReads: #OneNavyTeam Guidance, going beyond traditional diversity & inclusion guidance & getting at action - _URL  _IMAGE",160,True,"['FridayReads', 'OneNavyTeam']",True,False,['http://go.usa.gov/x9ejB'],[],1486779167,2017,2,11
2017-02-12 18:42:47,moderate,small,small,#ICYMI: Households goods move timelines compressed due to fiscal year 2017 Continuing Resolution - _URL  _IMAGE,161,True,['ICYMI'],True,False,['http://go.usa.gov/x9e2a'],[],1486924967,2017,2,12
2017-02-12 15:11:07,small,small,small,"MT @CNORichardson: Latest podcast with #VCNO discussing need to grow, need to be whole & need to take care of people _URL … _IMAGE",162,True,['VCNO'],True,False,['https://soundcloud.com/cnorichardson/cno-podcast-soundings-vcno-talks-about-the-status-of-the-navy'],[],1486912267,2017,2,12
2017-02-12 12:29:15,moderate,small,small,#USNavy air boss welcomes @NavalAcademy's future naval aviators - _URL … @flynavy _IMAGE,163,True,['USNavy'],True,False,['http://usnatrident.blogspot.com/2017/02/air-boss-welcomes-usnas-future-naval.html'],[],1486902555,2017,2,12
2017-02-13 22:36:33,moderate,small,small,#MondayMotiviation: Launch into your week! #USSJamesEWilliams launches two missiles during exercise to prepare for its scheduled deployment. _IMAGE,164,True,"['MondayMotiviation', 'USSJamesEWilliams']",True,False,[],[],1487025393,2017,2,13
2017-02-13 18:57:36,moderate,moderate,moderate,#USNavy #USSGeorgeHWBush CSG commences strike missions in support of OIR from eastern Mediterranean Sea - _URL  @CJTFOIR _IMAGE,165,True,"['USNavy', 'USSGeorgeHWBush']",True,False,['http://go.usa.gov/x9tr8'],[],1487012256,2017,2,13
2017-02-13 16:34:21,small,small,small,"#OTD 1913: Naval Radio Station, Arlington Va., begins operations. Comms pioneer - most notably with ether wave experiments with #EiffelTower _IMAGE",166,True,"['OTD', 'EiffelTowerpic']",True,False,[],[],1487003661,2017,2,13
2017-02-13 14:20:25,small,small,small,"#ICYMI: #VCNO discusses #USNavy’s need to grow, need to be whole and need to take care of people in latest podcast - _URL … _IMAGE",167,True,"['ICYMI', 'VCNO', 'USNavy']",True,False,['https://soundcloud.com/cnorichardson/cno-podcast-soundings-vcno-talks-about-the-status-of-the-navy'],[],1486995625,2017,2,13
2017-02-13 04:21:53,moderate,small,small,MT @USFleetForces: Realistic training preparing NSA Washington during Exercise #SolidCurtain-#CitadelShield - _URL  _IMAGE,168,True,"['SolidCurtain', 'CitadelShield']",True,False,['http://go.usa.gov/x9eB3'],[],1486959713,2017,2,13
2017-02-13 01:18:45,moderate,moderate,moderate,"Whether above, on or beneath water, #USNavy Sailors are providing on-call scalable options to address challenges in complex, changing world _IMAGE",169,True,['USNavy'],True,False,[],[],1486948725,2017,2,13
2017-02-14 23:19:47,small,small,small,MT @NavyMedicine: #DYK that #ValentinesDay is also #NationalDonorDay? @NMCP1 wants you to show some love and donate! _URL  _IMAGE,170,True,"['DYK', 'ValentinesDay', 'NationalDonorDay']",True,False,['http://go.usa.gov/x9tPR'],[],1487114387,2017,2,14
2017-02-14 21:36:59,moderate,small,moderate,"On-call, scalable options! MT @US5thFleet: @CVN77_GHWB dove right into the fight yesterday and conducted its 1st strikes in support of #OIR. _IMAGE",171,True,['OIR'],True,False,[],[],1487108219,2017,2,14
2017-02-14 19:35:53,small,small,small,LIVE NOW: MCPON Giordano testifying before #SASC-Personnel on DoD Single Service Member & Military Family Readiness _URL  _IMAGE,172,True,['SASC'],False,False,['http://go.usa.gov/x9t79'],[],1487100953,2017,2,14
2017-02-14 19:08:42,small,small,small,2:30P ET: MCPON Giordano testifies before #SASC-Personnel on DoD Single Service Member & Military Family Readiness _URL  _IMAGE,173,True,['SASC'],True,False,['http://go.usa.gov/x9t79'],[],1487099322,2017,2,14
2017-02-14 18:13:21,small,small,small,MT @Amphib7FLT: #USNavy #USSGreenBay sends off @31stMEU gear so @USMC can head to jungle for training with Thai marines during Cobra Gold. _IMAGE,174,True,"['USNavy', 'USSGreenBay']",True,False,[],[],1487096001,2017,2,14
2017-02-14 14:07:03,moderate,small,moderate,#ICYMI: @TheCVN69 hosts future #USNavy pilots for their carrier qualifications during its underway - _URL  @flynavy _IMAGE,175,True,"['ICYMI', 'USNavy']",True,False,['http://go.usa.gov/x9tYy'],[],1487081223,2017,2,14
2017-02-14 04:11:50,small,moderate,moderate,.@TheCVN69 hosts future #USNavy pilots for their carrier qualifications during its underway - _URL  @flynavy _IMAGE,176,True,['USNavy'],True,False,['http://go.usa.gov/x9tYy'],[],1487045510,2017,2,14
2017-02-14 01:53:17,moderate,small,moderate,Future #USSTulsa #LCS16 another step closer to joining #USNavy fleet after its christening this weekend - _URL  _IMAGE,177,True,"['USSTulsa', 'LCS16', 'USNavy']",True,False,['http://go.usa.gov/x9tcP'],[],1487037197,2017,2,14
2017-02-15 20:59:42,small,small,small,MT @CNORichardson: Latest podcast talks about need for #USNavy “toughness” with special guests #USSMason CO and XO - _URL … _IMAGE,178,True,"['USNavy', 'USSMason']",True,False,['https://soundcloud.com/cnorichardson/soundings-cno-discusses-navy-core-attribute-of-toughness'],[],1487192382,2017,2,15
