__label__high	#USNavy photos of day: #USSAbrahamLincoln transits the Suez Canal, Seabees excavate soil in #Micronesia, a Sailor grinds a weld aboard #USSKearsarge, and # sit moored in Faslane, #ScotlandUSSRoosevelt and #USSCarney. info and download: _URL … _IMAGE	3566
__label__moderate	LIVE NOW: Watch the newest #USNavy and @USMC officers graduate from the @NavalAcademy! _URL … _IMAGE	3635
__label__moderate	'Tis the season! RT @NavalAcademy: Dahlgren Hall is looking festive this holiday season! #HappyHolidays _IMAGE	1669
__label__small	@HallieJackson, #USNavy @BlueAngels looked great as #SundayTODAY's photo of the week. Here's a few more from #FleetWeekSF! @WillieGeist _IMAGE	1308
__label__small	No need to apologize! Thank you for your grandmother's service!	1013
__label__high	"#USNavy #WednesdayWisdom: ""A good Navy is not a provocation to war. It is the surest guaranty of peace."" – President Theodore Roosevelt _IMAGE"	306
__label__moderate	MT @PaulGAllen: WWII ship USS Juneau located by #RVPetrel on St. Patrick’s Day—Best known for the Sullivans, all 5 brothers were lost, along with the other 682 sailors. Only 10 survived the sinking by Japanese torpedoes. _URL  _IMAGE	1993
__label__moderate	In this era of increased competition, we're working to build a fleet that is bigger, better, networked, talented, agile and ready. @CNORichardson shares with @defense_news' @DavidLarter some ways that we're working towards the #NavyTheNationNeeds _URL …	2124
__label__high	MT @US7thFleet: A Japanese tug lost propulsion and drifted into #USSBenfold during a towing exercise. No one was injured on either vessel and DDG-65 remains at sea under its own power - _URL … (File photo) _IMAGE	1500
__label__small	Demonstrating @flynavy's capabilities and strengthening #NavyPartnerships in the Indo-Pacific. _RETWEET …	3219
__label__moderate	LIVE at 10:00 a.m.: Join us in the commissioning of the @USNavy's newest guided-missile destroyer, #USSPaulIgnatius: _URL  _IMAGE	3912
__label__small	.@USSMakinIsland Amphibious Ready Group and @11thMEU return from deployment - _URL  _IMAGE	590
__label__moderate	An out of this world view from the @Space_Station! MT @Astro_Maker: Navy Patuxent River. @FlyNavy!! _IMAGE	1706
__label__moderate	MT @USNavyEurope: #USSGeorgeHWBush from the eyes of an MH-60R Sea Hawk & crewmember while maintaining #SteadyPresence in #MediterraneanSea. _IMAGE	959
__label__high	#SecDef Mattis visits Naval Station Guantanamo Bay, thanking all personnel for their dedication and wishing them #MerryChristmas - _URL … _IMAGE	1673
__label__small	2019 #NavyWeek season is now underway. Get to #KnowYourMil @City_of_Mobile! _RETWEET …	3248
__label__high	#USSTulsa commissioned as #USNavy's newest surface combatant, expanding #NavyCapacity - _URL … @SurfaceWarriors _IMAGE	3212
__label__moderate	Taking with them all the lessons learned from #SeaBreeze 2019, #USSCarney departs the #BlackSea - _URL … _IMAGE	3866
__label__moderate	MT @USConGenSydney: Over past 75 years @US7thFleet, born right here in #Brisbane, has been standing watch, guarding rules-based order in Indo-Pacific, where independent nations with diverse cultures & different aspirations can prosper side by side in freedom & peace. #7thFleet75 _IMAGE	1967
__label__moderate	TODAY 11A ET: FY18 active, FTS and Reserve E-7 boards results to be posted to commands' BUPERS Online (BOL) accounts. _IMAGE	994
__label__small	MT @USNavyEurope: VADM Grady, Commander, @STRIKFORNATO, arrives aboard #USSArlington while underway for #BALTOPS 2017, June 4. _IMAGE	686
__label__small	MT @USPacificFleet: #USNavy and Royal Malaysian Navy reinforce new level of partnership with latest maritime exercise - _URL  (File photo) #NavyPartnerships _IMAGE	2714
__label__moderate	#USSNewYork #LPD21 returned today to Naval Station #Mayport homeport following Hurricane #Irma rescue & recovery ops _URL … _IMAGE	1226
__label__small	Strengthening a key #NavyPartnerhship one smile at a time.Sailors from the John C. Stennis Carrier Strike Group paused from conducting maritime security efforts in the @USNavyEurope AOR and engaged with the local community during a recent port visit in Marseille, #France. _IMAGE	3522
__label__high	MT @USNavyEurope: #ICYMI: #USSMountWhitney arrived in #Helsinki #Finland for a port visit earlier this week. #NavyPartnerships _IMAGE	3835
__label__moderate	Master Chief Petty Officer Board investigation punishments released - _URL  _IMAGE	792
__label__high	Teamwork in Texas.#USNavy Sailors and @USArmy Soldiers load bottled water onto MH-60S Sea Hawk in Beaumont, Sunday. @GovAbbott @texasgov _IMAGE	1165
__label__moderate	MT @Amphib7FLT: Even in the rain, the work doesn't stop! #USNavy #USSBlueRidge Sailors conduct an underway replenishment-at-sea with #USNSMatthewPerry (T-AKE 9)! _IMAGE	3286
__label__small	What did you find most impressive about the ship?	1382
__label__high	#HonorTheFallen: #USNavy identifies pilots killed in #Tennessee mishap - _URL … _IMAGE	1288
__label__small	Inaugural Junior Officer of the Deck Course lays foundation for junior officers to drive ships, lead Sailors - _URL … #NavyReadiness _IMAGE	3877
__label__moderate	MT @USPacificFleet: #SanFrancisco Fleet Week kicks off with #USNavy ship arrivals - _URL … @FleetWeekSF _IMAGE	2696
__label__moderate	.@CNORichardson, @NavyMCPON and their @USMC counterparts visited #Sailors and #Marines during #PacBlitz19 as they replicated a realistic maritime threat environment designed to improve naval amphibious core competencies necessary for effective, global crisis response. _IMAGE	3348
__label__small	#USNavy kicks off its fourth mission stop of #PacificPartnership 2019 and celebrates arrival in #Micronesia - _URL … _IMAGE	3460
__label__small	MT @USFleetForces: #USNavy selects Naval Station #Mayport as East Coast Forward Operating Base for MQ-4C Triton UAS _URL  _IMAGE	183
__label__small	#OTD 1913: Naval Radio Station, Arlington Va., begins operations. Comms pioneer - most notably with ether wave experiments with #EiffelTower _IMAGE	166
__label__moderate	Bravo Zulu, Sir. VFA-102 CO lands trap milestone - _URL … _IMAGE	3962
__label__moderate	Update MT @US7thFleet: Extent of damage is being determined. #USSFitzgerald experienced flooding in some spaces.	741
__label__small	MT @FleetWeekNYC: #Norfolk-based ships #USSKearsarge, #USSanJacinto and #USSMonterey got underway today for #FleetWeekNYC _IMAGE	610
__label__high	For the latest on #USSFitzgerald, follow this #USNavy Live blog - _URL  _IMAGE	749
__label__small	The Professional Military Knowledge section of the Navy-Wide Advancement Exam will transition to a stand-alone, once-per pay grade, electronically-delivered eligibility exam starting in October 2018 - _URL … _IMAGE	2040
__label__high	Today and every day, we remember #September11th, 2001 – especially our shipmates who are serving aboard three #USNavy ships dedicated and named after the locations where the attacks occurred. #NeverForget and learn about our 9/11 namesake ships - _URL … _IMAGE	2611
__label__small	MT @Amphib7FLT: #USSAshland joins @LHD6BHR in Okinawa for onload of Marines _IMAGE	684
__label__small	LIVE 1:10P ET: @NAVSURFOR discusses Surface #USNavy Today at #SNA2018 - _URL … @SurfaceWarriors _IMAGE	1734
__label__moderate	#TBT to June 10, 2006: #USSFarragut (DDG 99) commissioned. Named after #USNavy's 1st admiral, David Glasgow Farragut. #HispanicHeritageMonth _IMAGE	1237
__label__small	"Vice Adm. Richard Brown: ""The NSST upgrades are being expedited to provide improved hazardous situation training capability and integrated Bridge/CIC radar and navigation training.""Read more about how SWOS is reviewing and improving training: _URL … _RETWEET …"	2915
__label__small	LIVE 10A ET: Watch @NavalAcademy's #Commissioning2017 with @VP - _URL  _IMAGE	641
__label__small	MT @secnav76: #SECNAV76 met with Mr. Sebastian Chwałek, deputy minister for @Poland_MOD, in the Pentagon on Tuesday. _IMAGE	2460
__label__high	If you or someone you know is struggling, don’t be afraid to reach out. It’s the strongest thing you can do. _IMAGE	4414
__label__moderate	Strengthening a #NavyPartnership in the Indo-Pacific Region, #USNavy concludes #Vietnam Pacific Partnership 2019 mission stop - _URL … _IMAGE	3608
__label__moderate	MT @CNORichardson: Talked with our littoral combat ship COs and XOs Wednesday to hear about distractions from warfighting and readiness, challenges, and their vision for the future of LCS program. Thank you all for great discussion! _IMAGE	1868
__label__high	#BREAKING _RETWEET …	1963
__label__moderate	MT @USPacificFleet: #USNavy and @RoyalNavy sail together in South China Sea - _URL … #NavyPartnerships _IMAGE	3078
__label__small	LIVE 10:30A ET: Day 2 of Career Development Symposium with session for first-term E1 to E4.: _URL … _IMAGE	1243
__label__moderate	Working together, #USNavy and fellow partner nations clear #WWII-era mines during #BALTOPS2019 - _URL … _IMAGE	3751
__label__moderate	#USNavy intends to heavy lift #USSJohnSMcCain #DDG56 to #Yokosuka - _URL  via @NAVSEA _IMAGE	1169
__label__high	#USNavy photos of the day: #USSChancellorsville, #USNSJohnEricssonand #USNSCarlBrashear go three wide, #USSAbrahamLincoln operates in the #ArabianSea, #USNSComfort arrives in the #DominicanRepublic, & Sailor stands watch aboard #USSAntietam. download _URL … _IMAGE	4230
__label__high	LIVE 9:45A ET: Watch #USNavy's newest Sailors graduate boot camp - _URL … #ForgedByTheSea	2972
__label__high	#OTD 1982: #USSCarlVinson @CVN 70 commissioned. Now on western Pacific deployment under US #3rdFleet command and control. #HappyBirthday _IMAGE	268
__label__small	MT @SurfaceWarriors: .@LHD6BHR, @31stMEU depart Okinawa, #Japan for routine patrol in @US7thFleet _URL  #IndoAsiaPacific _IMAGE	267
__label__moderate	UPDATE: #USSIwoJima departure delayed due to mechanical issue with propulsion system. More to follow - _URL … (File pic) _IMAGE	1304
__label__small	A great article by @USNavyEurope Commander, Adm. James Foggo II, on #USNavy efforts to help African nations improve maritime security ops - _URL … via @DefenseOne #NavyPartnerships _IMAGE	4062
__label__high	#USNSComfort responds to second hospital generator failure in #PuertoRico - _URL … @fema #Maria _IMAGE	1300
__label__moderate	MT @MayorBieter: So proud to take part in a #USNavy enlistment at City Hall today. Good luck & thanks to the 30 sailors who took the oath. _IMAGE	492
__label__small	THIS WEEK: #USNavy installations within continental United States to conduct force protection Exercise Citadel Shield-Solid Curtain 2018 - _URL … via @CNICHQ (File photo) _IMAGE	1819
__label__high	ICYMI: #USNavy @CVN77_GHWB Carrier Strike Group departed today for regularly-scheduled deployment - _URL  _IMAGE	81
__label__small	When #NavyPartnerships take to the sky!#USNavy Sailors assigned to Patrol Squadron (VP) 10 conduct a Coordinated Maritime Patrol Operational Procedure exercise alongside their Japan Maritime Self-Defense Force counterparts. _IMAGE	4321
__label__moderate	MT @USFleetForces: #USNavy suspends Electronic Nicotine Delivery Systems to protect Sailors, ships, & equipment - _URL  _IMAGE	429
__label__moderate	MT @USPacificFleet: Submarine tender #USSEmorySLand transits Apra Harbor while getting underway from Guam this week for operations in @US7thFleet. #AS39 _IMAGE	2048
__label__high	Check out the #USNavy photos of the day:#F35-C conducts flight operations aboard #USSAbrahamLincoln, #USSCarney transits the Bosphorus Strait, and #USSWestVirginia returns home following a strategic patrol. info and download: _URL … _IMAGE	2579
__label__moderate	VCNO visits Surface Warfare Officers School to get firsthand look at training, part of his role as co-chair of oversight board responsible for implementing Strategic Readiness Review and Comprehensive Review recommendations - _URL … _IMAGE	1812
__label__high	MT @USPacificFleet: Carrier Strike Group 3 completes group sail training as preparations continue for next deployment - _URL … #NavyReadiness _IMAGE	2200
__label__moderate	#ICYMI: 768 #USNavy ensigns and 259 @USMC second lieutenants graduated in @NavalAcademy's Class of 2017 - _URL  _IMAGE	663
__label__moderate	We're building the #NavyTheNationNeeds.MT @secnav76: Today #secnav76 named the #USNavy's newest LPD in honor of #WWII #MedalOfHonor recipient Richard M. McCool Jr. - _URL … _IMAGE	2163
__label__high	#USNavy photos of the day: @BlueAngels perform over the Lincoln Memorial, NAS Everett Honor Guard leads a parade, @usnavyband Sea Chanters perform & @USSConstitution is underway, all in honor of the #4thofJuly! info and download: _URL … _IMAGE	3836
__label__moderate	#DYK: Some of our #USNavy Sailors learn #MorseCode to collect, analyze and report on communication signals? Old tech, but still valuable! _IMAGE	496
__label__small	During a recent trip to South Texas, @secnav76 met with naval aviators and got to experience high-velocity learning firsthand - _URL … @flynavy #NavyReadiness _IMAGE	3062
__label__moderate	#USNavy @NASKeyWest essential personnel weathering #HurricaneIrma - _URL … _IMAGE	1201
